Hello?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
L13 sorry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3seater and 2 seater to be taken to the waste,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"Small freezer.small fridge,boxes.clothes. Bed frame",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Hi rob,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3rd floor no lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2nd floor No lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Two seater sofa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground Floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground Floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Specific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
come back shortyly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Phil haldane and yes but i need to confirm time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"hi there yes please, can qwe chnage to anytime of the day please?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
yes flexible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Single bed and mattress. Desk. Office chair. Book case,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
First floor. No lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
First floor. No lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
If that's ok. Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
No thank you. Bi will look elsewhere,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Two Seat sofa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Lounge downstairs,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,
It's a flat 2nd floor ..no liftbn No lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Two flights of stairs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
I'd say two ..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
It's a Snuggle Sofa ..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Yes correct 👍,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Okay 👍,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Yes please,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"2 Brent Road, Stirchley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
No Thankyou Rob ..Kind Regards 🙂,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
👍,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
It would be bags and some other items,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
From main door house to another main door house,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
30 bags and 6 items,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Is that an hour or a standard fee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
And do you need a deposit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Yes please,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
I will pay driver on the day if that's ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Thanks do you need the addresses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
A corner sofa and a double bed and a few boxes of stuff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
A two seater sofa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor no lift needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor no lift needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
5 medium boxes and 5-6 carrier bag sized for smaller items,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2 large suitcases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
First floor No lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Sorry I meant you'll be collecting from ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"Just the ground floor, outside of the delivered location",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Flexible time please,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Yes please,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Do you need my email,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Tv unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor both ways,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
This is my mobile your texting just now,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Sorry no just it thanks anyway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Hi. Yes it is just for a lounge suite. Its a corner unit plus chair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor at both places,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
King size bed 3 seater and 2 seater computer desk dismantled fridge and maybe about 20 to 30 boxes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Single bed chest of draws 3 shelfs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Maybe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
All units will be dismantled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
House to house,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Email address ok?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
It will be flexible time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Not yet as I havnt got a date yet I'm getting prices but yours is the cheapest upto now,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
I want to collect a dining table with four dinning chair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
That's all,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
correct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
kingsize mattress,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
end list,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
ground,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
ground floor no lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
first floor no lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"i am needing furniture moved from my old ptoperty at G44 4SP to my new property at G44 5AP including an aditional furniture delivered to storage unit at G5 OTY. items being moved from old to new property include 3 & 2 seater sofas 1 single bed and 1 king size bed, 2 set of bedroom drawers and 3 bedside tables, coffee table and side table.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
first floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
no lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
ground floor no lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
yes thanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
to 2 seater coaches. A king size bed and mattress to costs about six boxes and a few bags,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Two cots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
It’s a ground floor flat and I’ll also need a fridge freezer and tumble dryer as well moving but if the van is big enough we should all fit in in one load,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Oh that’s to much sorry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
We’re r u based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
We’re u comeing from,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
A king size bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
And a chest 1m x 90cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
From first floor no lift to first floor no lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Specific time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
two seater 3 seater fridge freezer some toys some bags 3 sets of drawers and a dining table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
also a tv unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1st floor no lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
third floor no lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
specific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Its a car chassis and engine.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
seporate items so can be man handled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
no need for a lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
27 /hr plus miles on top?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
its 350 miles away :D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
no worries thanks anyway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Just all bags probably about 10 and some small objects,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
It’s just a bit to much for a taxi if that helps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor no stairs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
Drop of has 4 sets of Stairs but I’m happy to do that myself,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
No lift just if can drop of In entrance I’ll do the lifting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Do you take card also ?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Still there rob ?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
How do I do that,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"Sofas 3seater, 2 seater, 1 seater. lf space permits 2-4 boxes size 3square feet each approx",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
No stairs from pick up to drop,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
Ground to ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Please text here thanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Specific time is the preference . I should have other quotes shortly and can confirm. Is this the best price you can offer?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ok will do thanks for your assist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
One more question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Do you need address?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"Rob, anything else before i close the browser? Thanks",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
??,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Hi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2 2 seater sofas and one chair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
7773.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Flexible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Just to confirm pick up from b13 take to b30 and remove sofa from here,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
B14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Please confirm all in a text thanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Flexible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Are you still there,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Is this also removal of old sofa b30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
It's on the same road as me b30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Just down the road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Are you there,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
If you are still there send text to my phone thanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Flexible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"2 long standing speakers, 2 double beds, 3 headboards, office desk, office side table, bedside table, washing machine, weight bench, dressing table",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
No life all items are on ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
No lift all items on ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
No there isnt a lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"Hello, my name is Cathy. I have a wardrobe being held for an aquaintance who lives at",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Flat 20 Daffodil way longbridge b31 2yu ground floor. The wardrobe is being held at B31 2NQ Baptist Church in Northfield. So i am really asking for a quote. I will then get back to the young lady who is having the wardrobe to tell her. Thank you,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"Could you give me a quote please, thank you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Both places - ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
I have a sopha want to go friend house,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
From ibrox to town head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Just sopha L shape,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
The destination has a lift but my home is just a flat stairs,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,
I want you just to drive us the rest is our job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Let me know the time as well,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Sorry I can't pay more than 25. Tha ks Thanks for quick response,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"1 kingsize matress, 1 arm chair, 1 table, 3 chairs 2 shelves plants , 8 no boxes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
basement flat to basement flat no lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
just answer here thanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Wardrobe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
180×170cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
How mach would you take for it?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
First floor House,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
The same house,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"I have another person, please let me know soon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
No thanks sorry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
sofa Tv Cot bed Wardrobe Toy box Table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
small armchair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
medium dresser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4 bedside tables I think that is it,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"ground floor mostly, maybe first floor for one or two items, no lift",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"ground floor, no lift",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"the sofa (both 3 seater and 2 seater) are actually a 5 piece corner unit, will this affect the price?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
specific time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
still there?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
specific please,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hello?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
hello?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Specific Time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"hi, shall i send you the list of furniture again?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
I am currently waiting for a response from you about an earlier quote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
£81 Specific time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Where is that? I am currently on my laptop waiting for a response,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"That was only part of the message, I shared more Shall I send you the list again?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
5 seater corner sofa (five sections) King sized bed and mattress 4 x bedside table 1 x medium chest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Tv unit 55 inch tv Approximately 10 medium boxes 2 small book shelves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Yes please,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Are you there? I think we keep getting cut off?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Is there a number I can call?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Yes please,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Kyle Heffernan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"1, I can help",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"OK, I have to go out, how will you contact me, on here??",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Are you there rob,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
We need furniture removals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Beds.couch.fridge washer.table televisions.a full house of furniture move,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Its a 3 bed house no loft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Mo lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Bothe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
One double bed and mattress one chest of drawers one small bookcase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor living room to ground floor house,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
About ten bags and bike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Bottom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
No lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Un dormitor copii si cativa saci cu haine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Sofa and table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
5678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Flexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1 bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
44206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
ground,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
ground,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
7890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
specific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
asd@asd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
No thanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
This went through completely Blaine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Next job you be the cx and I the chatter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ok?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
https://thevanandman.co.uk/chat?pickup=BT16&delivery=BT5&city=London&area=London&query=Man+And+Van&keyword=&device=&network=&adposition=&matchtype=&priceExt=&headline=Expert+Removals+in+London&creative=&random=London&campaign_id=&gclid=&btf=&cid=jvdg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1 table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
second floor has a lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
first floor no lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Specific Time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
No Thanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
One fridge/ freezer Folding dinning table and chairs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
What is your price?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
How much??,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
It’s ground floor so no need for lift.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
How much for flexible time?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
What do you mean by flexible ? Give example,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Can I have any of your contact number so I can discuss over the phone for more specific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
How long will you be staying??,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
How long will you be staying??,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Sorry before I confirm. I would like to speak to someone personally,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ok thanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Desk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground Floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2 bed frames Bags Boxes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
No lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Fire and surround,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor to 7th floor. Yes there is a lift. Its just a fire and fire place.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Chest of draws,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
No lift it’s just a normal house,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
No lift . Taken from ground for and delivered to a bedroom at the second address 1 st floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"10 medium sized boxes, 1 cross trainer, a small exercise trampoline and massage chair",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"Ground, just putting in in a garage",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,
Ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Two seater sofa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Pick up point ground floor. Drop off point 1st floor 16 stairs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
No lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
about half a garage of boxes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,
is there a number I can call to discuss,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
garage no lift need,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,
"garage, no lift needed",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,
flexible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
flexible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
I would like to talk to someone first,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
I havent received a text either,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
"I need a cooker range collecting in Macclesfield, delivering internally to M19 2HG, removing old range and leaving in front garden",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,
"Collection- ground floor cottage- delivery ground floor house. A few steps into house, long garden entrance to house.",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,
Is that ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Hi rob is it available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Just the fridge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
How much is it plz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
It’s just on ground floor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
U sending a quote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
